geom,value,id
POINT(-1.1264885523 51.5929017044),600000,702659
POINT(-1.4755471145 51.7959993486),600000,136928
POINT(-1.1697947315 51.8941958244),600000,75782
POINT(-0.9084863555 51.6983214242),600000,303725
POINT(-1.2971098178 51.6264969744),600000,427115
POINT(-1.21379775 51.7574882435),600000,456625
POINT(-0.9731886088 51.4616660171),600000,669665
POINT(-1.531885076 51.9777324522),600000,31345
POINT(-1.2739167593 51.7851186804),600000,634757
POINT(-1.3207525477 51.7081712101),600000,106516
POINT(-1.3192641868 51.7089808247),600000,154737
POINT(-1.3036037072 51.7448278986),600000,59209
POINT(-1.3242440516 51.6223130331),600000,92628
POINT(-1.3244363899 52.0122668194),600000,62307
POINT(-1.1144360799 51.6269708911),600000,73382
POINT(-1.2836969196 51.670960278),600000,301370
POINT(-1.3665340864 51.9272028539),600000,82689
POINT(-1.1543757104 51.8965226676),600000,328510
POINT(-1.2587730051 51.7466849004),600000,597707
POINT(-0.9763473065 51.4588071967),280000,170012
POINT(-0.9967735259 51.4600539476),280000,193242
POINT(-1.4963677684 51.7779730621),280000,563132
POINT(-1.5960518683 51.7694659691),280000,427135
POINT(-1.3665217633 52.0665898554),280000,453964
POINT(-1.4688588588 51.7790117113),280000,579366
POINT(-1.3417543474 51.6700585592),280000,649154
POINT(-1.0005953744 51.458396082),280000,588922
POINT(-1.1502046035 51.9011500898),280000,372437
POINT(-1.5984728537 51.7628386775),280000,557815
POINT(-0.9998617582 51.4596936741),280000,589341
POINT(-1.4315138446 51.7344652173),280000,709846
POINT(-1.3276373394 52.0680105686),280000,583814
POINT(-0.9774022375 51.4676467126),280000,263604
POINT(-1.1577484141 51.9057988742),280000,595180
POINT(-1.3483489439 52.0653038272),280000,632114
POINT(-1.479002554 51.7893342003),280000,654138
POINT(-1.4783340266 51.8435219547),280000,579358
POINT(-1.3491942622 52.0753783663),280000,465174
POINT(-1.199781099 51.7234151014),280000,555862
POINT(-1.5070100757 51.7883313261),280000,385069
POINT(-0.9884570196 51.4559899905),280000,693503
POINT(-1.5841865585 51.6506571111),280000,709883
POINT(-1.5869780499 51.6584086552),280000,315263
POINT(-1.2508685515 51.6034985404),280000,560764
POINT(-1.428463222 51.6087400429),280000,455566
POINT(-0.9939353358 51.4568913873),280000,588381
POINT(-1.1146091925 51.8493403002),280000,595919
POINT(-1.1084923032 51.5999958287),280000,369380
POINT(-1.1542813315 51.9061965893),280000,572929
POINT(-1.2458248741 51.7179021136),280000,231093
POINT(-1.217459691 51.7711166679),280000,278578
POINT(-1.645944318 51.7810277085),280000,362786
POINT(-1.3679275426 52.0641428649),280000,377931
POINT(-1.1522731558 51.90090427),280000,559967
POINT(-1.1638597069 51.7439531113),280000,303279
POINT(-1.3588309736 51.8758033216),280000,520410
POINT(-1.3480559088 52.0763970299),280000,333465
POINT(-1.1084923032 51.5999958287),280000,385086
POINT(-1.5389728191 51.9453119296),280000,714473
POINT(-1.3443204849 52.0604713514),280000,160167
POINT(-1.3276373394 52.0680105686),280000,299718
POINT(-1.4301666028 51.5868806942),280000,379476
POINT(-1.2417574204 51.6173591676),280000,595178
POINT(-1.5403876152 51.7281079123),280000,599124
POINT(-1.3527763688 51.9829086596),280000,683132
POINT(-1.4361380503 51.6921650742),280000,723505
POINT(-1.4381459867 51.5941124504),280000,659168
POINT(-1.2659393505 51.6745103727),280000,707447
POINT(-1.2226500972 51.7431428434),280000,286848
POINT(-1.3585305232 52.0592369104),280000,455112
POINT(-1.2836164424 51.8225910735),280000,369667
POINT(-1.3240062308 52.0669468518),280000,669864
POINT(-1.1874739216 51.7638458782),280000,239283
POINT(-1.2921043237 51.6780245795),280000,729180
POINT(-1.1422751966 51.917600448),280000,737245
POINT(-1.1084923032 51.5999958287),280000,374781
POINT(-1.2654133654 51.6077175168),280000,382951
POINT(-1.3621069517 52.0682563091),280000,507150
POINT(-1.326412704 52.0495183817),280000,151953
POINT(-0.957927737 51.4592651538),280000,269410
POINT(-1.6178207994 51.8602598903),280000,349608
POINT(-1.5904908544 51.757820964),280000,645193
POINT(-1.3664651845 52.0808851679),280000,590840
POINT(-1.446365366 51.8154754076),280000,17739
POINT(-1.1975668196 51.739710382),280000,219716
POINT(-1.4659315279 51.7949130043),280000,407224
POINT(-1.5622662634 51.6019330759),280000,446673
POINT(-1.2292623218 51.6114513326),280000,359879
POINT(-0.9120603423 51.5413503244),280000,645796
POINT(-1.2965023359 51.6629991101),280000,501287
POINT(-1.1346644666 51.8906878211),280000,579649
POINT(-1.3443204849 52.0604713514),280000,255452
POINT(-1.3317155163 51.9548558477),280000,518665
POINT(-1.5845044535 51.6506672268),280000,697421
POINT(-1.2224363422 51.746315413),280000,225267
POINT(-1.1554444924 51.8976542534),280000,287243
POINT(-1.2864460463 51.6846711115),280000,418480
POINT(-1.3302414438 52.0548358184),280000,474807
POINT(-1.1770592039 51.9022490853),280000,687503
POINT(-1.3986379925 51.6320321929),280000,535999
POINT(-1.4913186246 51.7809903433),440000,36955
POINT(-1.508519063 51.7842196369),440000,21806
POINT(-1.0746908664 51.5318016946),440000,421187
POINT(-1.26658303 51.7518949368),440000,257699
POINT(-1.2874060676 51.8187388162),440000,358625
POINT(-1.4290338618 51.7726661953),440000,547661
POINT(-0.9853790172 51.5175672224),440000,135205
POINT(-0.9619769009 51.7471904832),440000,30362
POINT(-1.510438592 51.7850099099),440000,68394
POINT(-1.1416297807 51.6022118022),440000,385087
POINT(-1.293693529 51.8285951909),440000,442294
POINT(-1.0737314758 51.5307690633),440000,715227
POINT(-1.1144360799 51.6269708911),440000,88918
POINT(-1.2402139786 51.7408569081),440000,182663
POINT(-1.3300734607 51.981118397),440000,104523
POINT(-1.5088861505 51.7784487413),440000,275646
POINT(-1.3318460397 52.0391558733),440000,31121
POINT(-1.2649255425 51.7513720797),440000,219298
POINT(-1.3081566372 51.8051957805),440000,588981
POINT(-1.2265626522 51.6249929653),440000,62064
POINT(-1.1416297807 51.6022118022),440000,386204
POINT(-1.489082271 51.8031622039),440000,419997
POINT(-1.5929307771 51.6458592474),440000,99444
POINT(-1.3695362714 52.0690336272),440000,110910
POINT(-1.5999874608 51.6503432638),440000,476950
POINT(-1.1365298403 51.8896495547),440000,18041
POINT(-1.1270607715 51.8683692116),440000,91568
POINT(-1.3591002535 51.8537851998),440000,334643
POINT(-1.4149956358 51.6082870858),440000,82091
POINT(-1.5088861505 51.7784487413),440000,221694
POINT(-1.2097584372 51.7598078973),440000,245019
POINT(-1.1564063372 51.5715133919),440000,671925
POINT(-1.2046089086 51.7593145824),440000,481840
POINT(-1.158131313 51.5718674557),440000,489300
POINT(-0.9074659596 51.6956324361),440000,73321
POINT(-1.5804557514 51.6586732884),440000,712206
POINT(-1.2113905179 51.730983381),440000,334951
POINT(-1.3129086042 51.7482543781),440000,347109
POINT(-1.1144360799 51.6269708911),440000,113423
POINT(-1.3317155163 51.9548558477),440000,35166
POINT(-1.387805593 52.0548523413),440000,135213
POINT(-1.2615510758 51.7744228962),440000,174417
POINT(-1.3138990213 51.7488535891),440000,430717
POINT(-1.3653757714 52.0805286519),440000,40163
POINT(-1.322727956 52.052104606),440000,54803
POINT(-1.4073896378 51.6822676696),440000,139568
POINT(-1.4521775054 51.5749636411),440000,262786
POINT(-1.2840955318 51.6851243923),440000,394107
POINT(-1.5999874608 51.6503432638),440000,476948
POINT(-1.5349027364 51.7278524989),440000,25906
POINT(-1.3968045501 51.8213280284),440000,437524
POINT(-1.5999874608 51.6503432638),440000,474650
POINT(-1.4312757091 51.5870659033),440000,112619
POINT(-1.3148457843 52.117431969),440000,437439
POINT(-1.4186301576 51.607513869),440000,66813
POINT(-1.2669316098 51.7572110376),440000,240238
POINT(-1.2177253587 51.7356023202),440000,403458
POINT(-1.1398496232 51.9212691405),440000,472862
POINT(-1.4259762033 51.8537256921),440000,85790
POINT(-1.673489008 51.7102466359),440000,441654
POINT(-1.1917985664 51.7594249651),440000,397501
POINT(-0.9486381471 51.4801967152),440000,662442
POINT(-1.2622345521 51.7751734694),525000,173319
POINT(-1.2742635524 51.7725328894),525000,248275
POINT(-1.2397421694 51.7707054012),525000,431287
POINT(-1.2773846805 51.8212312611),525000,340663
POINT(-1.2212585207 51.7280460639),525000,105377
POINT(-0.9558392828 51.4725818688),525000,405671
POINT(-1.2987799109 51.8804422968),525000,96941
POINT(-1.269206395 51.6134238723),525000,44098
POINT(-1.1365592528 51.7468847869),525000,314373
POINT(-0.9660754034 51.4783467182),525000,339752
POINT(-1.1443267701 51.5762455345),525000,134261
POINT(-1.3354159326 52.0412619435),525000,28567
POINT(-1.4851388436 52.0003385048),525000,93030
POINT(-1.283069648 51.6337133783),525000,6403
POINT(-1.1007034905 51.6229912151),525000,117331
POINT(-1.3151433873 52.0168434878),525000,396586
POINT(-1.6592035569 51.6023527703),525000,13733
POINT(-0.963826359 51.4752875169),525000,81263
POINT(-1.1737703662 51.8953297309),525000,156542
POINT(-0.984858989 51.4787088103),525000,228946
POINT(-1.4680172948 51.7889432567),525000,98485
POINT(-1.264089235 51.6065493109),525000,140046
POINT(-1.4023066894 51.747573646),525000,30784
POINT(-1.4023066894 51.747573646),525000,37495
POINT(-1.0656429822 51.5308128813),525000,9477
POINT(-1.5613616697 51.864783506),525000,380832
POINT(-1.2191498438 51.756310093),525000,687088
POINT(-1.2293770774 51.7427645183),525000,398856
POINT(-1.2317347756 51.7412424065),525000,718318
POINT(-1.4023066894 51.747573646),525000,32305
POINT(-0.9728547895 51.7408300779),525000,9664
POINT(-1.5916106575 51.8617813375),525000,289302
POINT(-1.1287936949 51.5931436154),525000,125988
POINT(-1.3317155163 51.9548558477),525000,155252
POINT(-1.1999343364 51.7573676717),525000,508392
POINT(-1.2240844632 51.7667997612),525000,507967
POINT(-0.9251454632 51.6920279867),525000,644599
POINT(-1.3126157681 51.8123969588),525000,115771
POINT(-1.3852783901 51.7855190898),525000,124101
POINT(-1.2887847111 51.828853369),525000,126941
POINT(-0.9827664873 51.4698425391),525000,469667
POINT(-1.4023066894 51.747573646),525000,40067
POINT(-1.135241282 51.7446002701),525000,469814
POINT(-1.2661458695 51.6455947354),525000,45152
POINT(-0.9171602181 51.7022860503),525000,118260
POINT(-0.9697441056 51.7489672782),525000,372805
POINT(-1.1638421446 51.6451721432),525000,31347
POINT(-1.5388697984 51.729288816),525000,62155
POINT(-1.2905814576 51.6662544593),525000,101938
POINT(-0.9713316261 51.4725661498),525000,330686
POINT(-0.9138651069 51.6954669591),525000,23684
POINT(-1.3187437877 51.7127901901),525000,42756
POINT(-1.5126259463 51.7797860687),525000,98338
POINT(-1.1388668847 51.6017150241),525000,125543
POINT(-1.3442059185 52.0663057921),365000,347194
POINT(-0.9058739507 51.5371565507),365000,245626
POINT(-1.1069117898 51.620952487),365000,553739
POINT(-1.2819545418 51.823084461),365000,524637
POINT(-1.2440558068 51.5928987686),365000,711003
POINT(-1.1479581666 51.9123369268),365000,104648
POINT(-0.9795046413 51.7484590006),365000,544713
POINT(-1.6590619346 51.6019837042),365000,553024
POINT(-1.2957032206 51.8234821915),365000,453719
POINT(-1.3687047502 51.9300467226),365000,635248
POINT(-1.1994272893 51.8294658773),365000,378491
POINT(-0.9014640482 51.4999333047),365000,493102
POINT(-1.2337999067 51.6147179794),365000,691408
POINT(-1.2317956536 51.7530305886),365000,275390
POINT(-1.189450691 51.7675549958),365000,398847
POINT(-1.4260775779 51.5929391209),365000,151936
POINT(-1.1712879963 51.8975511089),365000,470918
POINT(-1.2259617638 51.6017187031),365000,485561
POINT(-1.2987729283 51.8266924179),365000,526070
POINT(-1.1712879963 51.8975511089),365000,648334
POINT(-1.2649255425 51.7513720797),365000,283922
POINT(-1.4901681807 51.7917479633),365000,411057
POINT(-1.4390913766 51.6052575882),365000,547604
POINT(-1.1751413813 51.9061738425),365000,352515
POINT(-1.4308758388 51.6086618452),365000,374443
POINT(-1.2646560065 51.6009600533),365000,489004
POINT(-1.1615069821 51.9045759376),365000,493635
POINT(-1.2884700223 51.6662776727),365000,664263
POINT(-1.2708806284 51.6116898944),365000,137661
POINT(-1.500258697 51.7918363412),365000,420060
POINT(-0.9646136012 51.4786755003),365000,731640
POINT(-1.2814739058 51.672538225),365000,254589
POINT(-1.1450966791 51.9152652863),365000,653814
POINT(-1.1389952267 51.662876953),365000,572615
POINT(-1.4902746727 51.7810127853),365000,316362
POINT(-0.9663174398 51.7416988886),365000,678057
POINT(-1.4172873183 51.6086311653),365000,45484
POINT(-0.9806922104 51.7471835009),365000,466128
POINT(-1.2714640101 51.6113338467),365000,128326
POINT(-1.3019224545 51.8820254444),365000,555161
POINT(-0.9788553441 51.4683337992),365000,231743
POINT(-1.2755206263 51.8144223691),365000,385355
POINT(-1.4684574212 51.7897364824),365000,677760
POINT(-1.5440954085 51.9379861982),365000,704631
POINT(-1.1767352864 51.661061482),365000,40338
POINT(-1.0979728033 51.6244718966),365000,589747
POINT(-1.4195966189 51.6834795572),365000,128095
POINT(-1.145860085 51.8826775022),365000,533693
POINT(-0.9089623788 51.6995846724),365000,643561
POINT(-1.4377132554 51.5952523149),365000,327989
POINT(-1.6329341594 51.8034209331),365000,404807
POINT(-1.294835126 51.8186756434),365000,576621
POINT(-1.2199429341 51.6049608592),365000,713813
POINT(-1.1661260884 51.8536819926),365000,485724
POINT(-1.1315832802 51.6005374477),365000,695625
POINT(-1.2227414859 51.7411923022),365000,230903
POINT(-1.2602758518 51.7850516907),365000,187332
POINT(-0.9727846191 51.7400921469),365000,396731
POINT(-1.4273774353 51.6789770005),365000,524540
POINT(-1.1989037148 51.7656687019),365000,337235
POINT(-1.2865881081 51.8218448557),365000,414310
POINT(-1.2670898267 51.9289994837),365000,549615
POINT(-1.5823053514 51.9493396629),365000,587022
POINT(-1.485697987 51.7679104396),365000,360693
POINT(-1.4125412742 51.5959383529),365000,372438
POINT(-1.1417374801 51.5681431076),365000,525496
POINT(-1.5076806595 51.6359568149),365000,125666
POINT(-1.500258697 51.7918363412),365000,418327
POINT(-1.2847979058 51.8130315042),365000,419396
POINT(-1.4982024787 51.7798331397),365000,553050
POINT(-1.2390601333 51.7035171606),365000,733937
POINT(-1.1452532815 51.9139087489),365000,157882
POINT(-1.4153273938 51.6139354619),365000,640867
POINT(-1.4008320215 51.827246855),365000,569696
POINT(-1.1357939909 51.6023398594),365000,624056
POINT(-1.596859649 51.7568719158),365000,15055
POINT(-1.1984190999 51.7234777469),365000,694025
POINT(-1.3138581396 51.8566772701),365000,557066
POINT(-1.5810106337 51.6580728359),290000,666590
POINT(-1.5088861505 51.7784487413),290000,199009
POINT(-1.2923158628 51.6663008728),290000,609151
POINT(-1.5453016656 51.9352126334),290000,350780
POINT(-1.1719968985 51.664822596),290000,543593
POINT(-1.4221418578 51.6050315353),290000,704817
POINT(-0.9594192397 51.4595032219),290000,236336
POINT(-1.2617277056 51.6123700698),290000,350097
POINT(-1.5522165007 51.7940692342),290000,444142
POINT(-1.5431839493 51.9432334214),290000,550008
POINT(-1.5903927565 51.7542510645),290000,622500
POINT(-1.5835891632 51.7694224985),290000,388970
POINT(-1.138994291 51.8952781714),290000,453321
POINT(-1.500750489 51.7814354784),290000,526114
POINT(-1.2997246088 51.6912607473),290000,545953
POINT(-1.1708504174 51.9015851146),290000,543599
POINT(-1.4153273938 51.6139354619),290000,723971
POINT(-1.3741771946 52.0218740574),290000,732533
POINT(-1.2766786554 51.6385386758),290000,214775
POINT(-1.4373950257 51.5917980058),290000,325979
POINT(-1.2373458254 51.6116928788),290000,579651
POINT(-1.3916233483 51.6368875068),290000,610771
POINT(-0.983543033 51.4569096241),290000,686741
POINT(-1.5814315926 51.6578855139),290000,546132
POINT(-1.1979985057 51.7145284244),290000,740539
POINT(-0.9772278787 51.4574031387),290000,238128
POINT(-1.1178005885 51.8472423071),290000,420241
POINT(-1.3536994867 51.599801812),290000,486565
POINT(-1.321999511 52.0636266896),290000,414330
POINT(-1.327602492 51.98180562),290000,587134
POINT(-1.1447835346 51.5688217268),290000,665025
POINT(-1.1480260972 51.882612284),290000,465444
POINT(-1.5814453373 51.7693159813),290000,395547
POINT(-1.2399050356 51.7661837774),290000,589901
POINT(-1.1265755299 51.5981534923),290000,670717
POINT(-1.2280699338 51.7650816656),290000,256522
POINT(-1.3035732316 51.7496381265),290000,209459
POINT(-1.1547643149 51.9005985072),290000,586059
POINT(-1.2373400845 51.6128977195),290000,669109
POINT(-1.2480559487 51.7317360695),290000,309992
POINT(-1.4151408 51.6149685665),290000,506474
POINT(-1.3621069517 52.0682563091),290000,346519
POINT(-1.4248403393 51.6051706663),290000,490671
POINT(-1.432784607 51.5945542362),290000,508836
POINT(-1.140097463 51.6068942437),290000,366441
POINT(-1.4801177571 51.9936631895),290000,336488
POINT(-1.2409415466 51.6169133121),290000,498015
POINT(-1.1697748122 51.9015865242),290000,672976
POINT(-1.6050632494 51.7581405648),290000,673258
POINT(-1.385504327 52.0194881472),290000,717354
POINT(-1.5804487624 51.6578640265),290000,527504
POINT(-1.1294599247 51.6020952751),290000,161582
POINT(-0.9799108086 51.4539106399),290000,176392
POINT(-0.9847866619 51.4579455169),290000,641026
POINT(-1.2772657255 51.7878367076),290000,204089
POINT(-1.2600974545 51.6078190437),290000,347111
POINT(-1.3443204849 52.0604713514),290000,276579
POINT(-1.1591193999 51.9047746866),290000,552774
POINT(-1.305735101 51.5856992716),290000,553771
POINT(-1.5879908166 51.7714430657),290000,672327
POINT(-1.1521671816 51.9019015357),290000,335532
POINT(-1.2642921191 51.6842469327),290000,383128
POINT(-1.6001207744 51.7534393751),290000,513985
POINT(-1.5059793745 51.6396002485),290000,566852
POINT(-1.2943457503 51.6603516645),290000,522783
POINT(-1.3272781516 52.0501526866),290000,474498
POINT(-1.2374696733 51.6172325221),290000,606976
POINT(-1.4007136013 51.8263291407),290000,616841
POINT(-1.1885507759 51.7627833446),290000,738205
POINT(-1.2508685515 51.6034985404),290000,584798
POINT(-1.0092342261 51.71048992),290000,64079
POINT(-1.5442603165 51.7303079458),290000,364877
POINT(-1.1328292773 51.8931738757),290000,574291
POINT(-1.422657201 51.5917264676),290000,632087
POINT(-0.9853780323 51.4747838225),290000,308357
POINT(-1.3531354266 52.0682163099),290000,455882
POINT(-1.5987616205 51.650033376),290000,629490
POINT(-1.5899345776 51.655982297),290000,694604
POINT(-1.6166103799 51.8608673524),290000,620666
POINT(-1.1542552224 51.9099097859),290000,427510
POINT(-1.424850363 51.6786589383),450000,141230
POINT(-1.2214069113 51.7312029987),450000,499835
POINT(-1.3064753907 52.0185730001),450000,525481
POINT(-1.1353804796 51.5997831825),450000,696763
POINT(-1.0095539425 51.6447733205),450000,7972
POINT(-1.2385286653 51.7256685721),450000,709643
POINT(-1.3854243322 52.0200092016),450000,962
POINT(-1.319344088 51.6234896528),450000,88299
POINT(-0.9064109534 51.7063766376),450000,95383
POINT(-1.0174204519 51.6459094882),450000,366395
POINT(-1.2957994699 51.8275468305),450000,464630
POINT(-1.4190557654 51.5911422337),450000,461787
POINT(-1.2137772442 51.7394692776),450000,535360
POINT(-1.6323964456 51.798195371),450000,237881
POINT(-1.2646717566 51.6446953574),450000,59599
POINT(-1.1293188233 51.5966362812),450000,490715
POINT(-1.3026310196 52.0174534241),450000,682179
POINT(-1.0737314758 51.5307690633),450000,26213
POINT(-1.3554784283 51.9833460514),450000,68682
POINT(-1.2274103943 51.8656813075),450000,299556
POINT(-1.2764694477 51.6780373589),450000,373086
POINT(-1.2645555977 51.6116504868),450000,78125
POINT(-1.290786642 51.8288924159),450000,117878
POINT(-1.2073308153 51.7594318857),450000,359233
POINT(-1.2547884472 51.7397093378),450000,673561
POINT(-1.2068325662 51.7572705859),450000,354700
POINT(-0.9064388506 51.7040210818),450000,379325
POINT(-1.1815710472 51.8979197742),450000,526507
POINT(-1.3152258272 52.0400944149),450000,13732
POINT(-1.3684077935 52.0611154642),450000,73919
POINT(-1.2865334196 51.6321249555),450000,153749
POINT(-1.3427149977 51.7924732404),450000,410841
POINT(-1.3334783917 51.9547129901),450000,42132
POINT(-1.1334500976 51.5972782641),450000,386450
POINT(-1.1248101895 51.6073748126),450000,400294
POINT(-1.226909674 51.7125373114),450000,412901
POINT(-0.9000729498 51.7200658608),450000,303774
POINT(-1.1611479566 51.9051218455),450000,406762
POINT(-1.4664168384 51.5629264572),450000,508394
POINT(-1.1866396161 51.7651168832),450000,513987
POINT(-1.1339208713 51.9074510554),450000,153814
POINT(-0.9799108086 51.4539106399),450000,606763
POINT(-0.9443593437 51.4771638751),450000,114280
POINT(-1.4885496747 51.7835767945),450000,298327
POINT(-1.1347004398 51.5998591004),450000,564271
POINT(-1.3664651845 52.0808851679),450000,53541
POINT(-1.4911402325 51.7852514576),450000,115905
POINT(-1.0800208443 51.6206731255),450000,341845
POINT(-1.2169570328 51.736487359),450000,536034
POINT(-0.9521092701 51.4701116778),450000,669218
POINT(-1.1675060387 51.8953665075),450000,52804
POINT(-1.006458032 51.644252599),450000,126993
POINT(-1.3009119915 51.6583048371),450000,148291
POINT(-0.9521092701 51.4701116778),450000,570832
POINT(-1.0740019326 51.6204460199),450000,51392
POINT(-1.5499556717 51.9381795516),450000,546065
POINT(-1.2210255143 51.7702412158),450000,559959
POINT(-1.1445846693 51.8886384484),450000,31336
POINT(-0.9713316261 51.4725661498),450000,44119
POINT(-1.2745284485 51.8698924709),450000,116839
POINT(-1.0741666783 51.6670148601),450000,74593
POINT(-1.2808384358 51.6313529459),450000,502641
POINT(-1.3385747738 52.0603852893),450000,324293
POINT(-0.9504319678 51.4810940248),450000,686754
POINT(-1.073812475 51.5296187501),450000,16084
POINT(-1.2917213664 51.824807005),450000,49654
POINT(-1.531885076 51.9777324522),450000,116838
POINT(-1.4994150216 51.790771769),450000,486144
POINT(-1.1139490754 51.6274977258),450000,495209
POINT(-1.0779177472 51.6674309763),450000,365185
POINT(-1.3171355017 51.633988028),450000,379651
POINT(-1.2585929499 51.928325896),450000,423938
POINT(-1.3098625044 51.8093597768),450000,359907
POINT(-1.2897442503 51.7834979314),450000,424077
POINT(-1.1347004398 51.5998591004),450000,553789
POINT(-1.1672179297 51.9078084059),450000,158358
POINT(-1.1393405721 51.6033909451),450000,142992
POINT(-1.2825932974 51.8285460718),450000,21462
POINT(-1.5987616205 51.650033376),450000,31405
POINT(-1.3163352637 51.7361988942),450000,45438
POINT(-1.2307821153 51.7683543295),450000,341659
POINT(-1.4669804649 51.7883451378),450000,424150
POINT(-1.1069558564 51.6253317656),450000,491394
POINT(-0.9103592593 51.5346895462),450000,681018
POINT(-1.2536207333 51.7367437505),450000,402995
POINT(-0.9585594202 51.4719946359),450000,476196
POINT(-1.1917985664 51.7594249651),450000,333897
POINT(-1.5122981188 51.585344371),450000,526028
POINT(-1.5423182009 51.9339423408),450000,675279
POINT(-1.1882018555 51.8872391215),450000,19145
POINT(-1.3987598935 51.8226687318),450000,383855
POINT(-1.2282915204 51.7673849188),450000,477367
POINT(-0.9099816668 51.702327593),450000,412342
POINT(-0.9940624648 51.5800180636),450000,455140
POINT(-1.3386500018 51.7938171585),450000,513563
POINT(-1.2113905179 51.730983381),450000,441345
POINT(-1.5987616205 51.650033376),450000,75781
POINT(-1.3108932137 51.6512064481),450000,111857
POINT(-1.3031586909 51.6126049682),450000,151723
POINT(-1.5126259463 51.7797860687),450000,328985
POINT(-1.2724752752 51.6845046277),450000,354395
POINT(-1.2014228799 51.7625118893),450000,525468
POINT(-1.2336445118 51.74736006),450000,610080
POINT(-1.5455165447 51.938423256),450000,676061
POINT(-1.2775250615 51.689867725),450000,133276
POINT(-1.2223741685 51.7288446829),450000,403791
POINT(-1.1670917892 51.6445028792),450000,530370
POINT(-1.1821665163 51.8971416728),450000,567898
POINT(-1.2839339605 51.6916962148),450000,29690
POINT(-1.1540402802 51.9035514275),450000,142924
POINT(-1.4994084978 51.7808812874),450000,481773
POINT(-1.4184517777 51.5920923557),450000,506546
POINT(-1.476392889 51.8769878668),450000,130924
POINT(-1.3989487753 51.8237396552),375000,80616
POINT(-1.4980429705 51.7994335307),375000,116010
POINT(-1.3595401703 52.0814410671),375000,69524
POINT(-1.2647966079 51.7914459138),375000,187138
POINT(-1.2838405731 51.6627608486),375000,374889
POINT(-1.2927552191 51.749447702),375000,448756
POINT(-1.1520668989 51.5744134221),375000,461989
POINT(-1.5481889288 51.9330389197),375000,452016
POINT(-1.2401788182 51.7032546442),375000,623705
POINT(-0.9712613009 51.4680065504),375000,716704
POINT(-1.5299658585 51.7878321466),375000,385442
POINT(-1.2646560065 51.6009600533),375000,383123
POINT(-0.912400672 51.7058477595),375000,410754
POINT(-1.2471263758 51.6080064196),375000,115614
POINT(-1.3519002348 52.0537611531),375000,394110
POINT(-1.5506383023 51.7938384246),375000,411000
POINT(-1.3191405796 51.7095016138),375000,564736
POINT(-1.3126096465 51.7488640475),375000,431791
POINT(-1.6586828651 51.5947713852),375000,528998
POINT(-1.2371578377 51.7365661888),375000,536041
POINT(-1.1613155104 51.9187627547),375000,600507
POINT(-1.1490207258 51.9099619434),375000,105364
POINT(-1.1695623607 51.6603725532),375000,156749
POINT(-1.6555544066 51.603753831),375000,372807
POINT(-1.2509243265 51.5974745026),375000,414251
POINT(-1.1452603025 51.8951530459),375000,447214
POINT(-1.137061954 51.7463489922),375000,536156
POINT(-1.3032300071 51.6664739231),375000,583903
POINT(-1.1977805011 51.7464554024),375000,629906
POINT(-1.5337706944 51.9432954596),375000,674500
POINT(-1.270018707 51.6041945111),375000,88635
POINT(-1.2622831273 51.749952875),375000,196989
POINT(-1.272409159 51.6064122857),375000,347130
POINT(-1.1951447149 51.5929966051),375000,366410
POINT(-0.9078662034 51.6988371777),375000,539022
POINT(-0.9171602181 51.7022860503),375000,687507
POINT(-1.5981229946 51.7744992069),375000,690110
POINT(-1.2616651073 51.9281114309),375000,457805
POINT(-1.4817996504 51.7818388328),375000,678331
POINT(-1.1301083472 51.8677443991),375000,686291
POINT(-1.2355643239 51.6051174257),375000,415043
POINT(-0.9642006651 51.4841929754),375000,597847
POINT(-1.4853615773 51.7885710204),375000,650473
POINT(-1.2753520851 51.6900521762),375000,155718
POINT(-0.9789867822 51.4559797589),375000,227519
POINT(-1.26658303 51.7518949368),375000,229212
POINT(-1.4394112239 51.5886695723),375000,336318
POINT(-1.2596668805 51.9293486558),375000,464526
POINT(-1.3737375927 51.7834981694),375000,587793
POINT(-0.9092571836 51.6981577397),375000,449626
POINT(-1.1574132848 51.9112811351),375000,683025
POINT(-1.287327116 51.8154655024),375000,442828
POINT(-1.4761504558 51.788979836),375000,649161
POINT(-1.2645555977 51.6116504868),375000,136565
POINT(-1.1555906865 51.9076895519),375000,466574
POINT(-1.3431050445 52.0578122758),375000,591381
POINT(-1.6555544066 51.603753831),375000,629279
POINT(-1.2833487453 51.8193435818),375000,735585
POINT(-1.2635593539 51.6750170063),375000,24931
POINT(-1.2567921159 51.7455844356),375000,197709
POINT(-1.2012734131 51.7241715416),375000,494150
POINT(-1.4225601987 51.590269348),375000,709137
POINT(-1.267475784 51.5997997576),375000,88717
POINT(-0.9764880746 51.7524610233),375000,465384
POINT(-1.3580484683 52.0470606486),375000,496006
POINT(-1.259202309 51.6823537384),375000,518999
POINT(-1.2013309589 51.7488263473),375000,612425
POINT(-0.9127219701 51.5371842268),375000,256936
POINT(-0.919654661 51.7008433718),375000,386581
POINT(-1.2796210169 51.7537198406),375000,497346
POINT(-1.259202309 51.6823537384),375000,527053
POINT(-1.3368874269 52.0452801634),375000,139145
POINT(-1.5391794092 51.7315918328),375000,507761
POINT(-1.0031257736 51.4591909342),375000,606012
POINT(-1.1977450347 51.725568138),375000,661959
POINT(-0.9764136811 51.4622787526),375000,719754
POINT(-1.3910673139 51.6352481628),375000,730626
